old_hts10,new_hts10,effective_date,change_type,partial,action_old,action_new,nomenclature,same_date_reuse,source_doc,source_doc_sha256,source_page,source_row_id,override_id
2922501300,2922501310,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,30,484f_2026-07.pdf#r0133;484f_2026-07.pdf#r0134,NA
2922501300,2922501390,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,30,484f_2026-07.pdf#r0133;484f_2026-07.pdf#r0135,NA
2924297100,2924297110,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,22,484f_2026-07.pdf#r0109;484f_2026-07.pdf#r0110,NA
2924297100,2924297150,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,22,484f_2026-07.pdf#r0109;484f_2026-07.pdf#r0111,NA
2930904920,2930904940,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,30,484f_2026-07.pdf#r0136;484f_2026-07.pdf#r0137,NA
2930904920,2930904945,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,30,484f_2026-07.pdf#r0136;484f_2026-07.pdf#r0138,NA
2930909251,2930909240,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,24,484f_2026-07.pdf#r0115;484f_2026-07.pdf#r0116,NA
2930909251,2930909255,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,24,484f_2026-07.pdf#r0115;484f_2026-07.pdf#r0117,NA
2932996100,2932996110,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,25,484f_2026-07.pdf#r0118;484f_2026-07.pdf#r0119,NA
2932996100,2932996150,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,25,484f_2026-07.pdf#r0118;484f_2026-07.pdf#r0120,NA
2933396191,2933396140,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,27,484f_2026-07.pdf#r0124;484f_2026-07.pdf#r0125,NA
2933396191,2933396192,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,27,484f_2026-07.pdf#r0125;484f_2026-07.pdf#r0126,NA
2934994700,2934994720,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,31,484f_2026-07.pdf#r0139;484f_2026-07.pdf#r0140,NA
2934994700,2934994730,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,31,484f_2026-07.pdf#r0139;484f_2026-07.pdf#r0141,NA
2934994700,2934994740,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,31,484f_2026-07.pdf#r0139;484f_2026-07.pdf#r0142,NA
2934994700,2934994790,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,31,484f_2026-07.pdf#r0139;484f_2026-07.pdf#r0143,NA
2937220000,2937220010,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,32,484f_2026-07.pdf#r0144;484f_2026-07.pdf#r0145,NA
2937220000,2937220090,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,32,484f_2026-07.pdf#r0144;484f_2026-07.pdf#r0146,NA
2939790000,2939790010,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,32,484f_2026-07.pdf#r0147;484f_2026-07.pdf#r0148,NA
2939790000,2939790090,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,32,484f_2026-07.pdf#r0147;484f_2026-07.pdf#r0149,NA
2941300000,2941300010,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,33,484f_2026-07.pdf#r0150;484f_2026-07.pdf#r0151,NA
2941300000,2941300090,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,33,484f_2026-07.pdf#r0150;484f_2026-07.pdf#r0152,NA
2941901010,2941901020,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,33,484f_2026-07.pdf#r0153;484f_2026-07.pdf#r0154,NA
2941901010,2941901025,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,33,484f_2026-07.pdf#r0153;484f_2026-07.pdf#r0155,NA
2941903000,2941903030,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,34,484f_2026-07.pdf#r0156;484f_2026-07.pdf#r0157,NA
2941903000,2941903090,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,34,484f_2026-07.pdf#r0156;484f_2026-07.pdf#r0158,NA
2941905000,2941905030,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,34,484f_2026-07.pdf#r0159;484f_2026-07.pdf#r0160,NA
2941905000,2941905090,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,34,484f_2026-07.pdf#r0159;484f_2026-07.pdf#r0161,NA
3004105075,3004105070,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,35,484f_2026-07.pdf#r0162;484f_2026-07.pdf#r0163,NA
3004105075,3004105080,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,35,484f_2026-07.pdf#r0163;484f_2026-07.pdf#r0164,NA
3004200083,3004200042,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,36,484f_2026-07.pdf#r0165;484f_2026-07.pdf#r0170,NA
3004200083,3004200058,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,36,484f_2026-07.pdf#r0166;484f_2026-07.pdf#r0170,NA
3004200083,3004200073,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,36,484f_2026-07.pdf#r0167;484f_2026-07.pdf#r0170,NA
3004200083,3004200074,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,36,484f_2026-07.pdf#r0168;484f_2026-07.pdf#r0170,NA
3004200083,3004200078,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,36,484f_2026-07.pdf#r0169;484f_2026-07.pdf#r0170,NA
3004200083,3004200085,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,36,484f_2026-07.pdf#r0170;484f_2026-07.pdf#r0171,NA
3004310000,3004310010,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,37,484f_2026-07.pdf#r0172;484f_2026-07.pdf#r0173,NA
3004310000,3004310090,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,37,484f_2026-07.pdf#r0172;484f_2026-07.pdf#r0174,NA
3004320060,3004320020,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,38,484f_2026-07.pdf#r0175;484f_2026-07.pdf#r0176,NA
3004320060,3004320080,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,38,484f_2026-07.pdf#r0176;484f_2026-07.pdf#r0177,NA
3004390055,3004390015,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,38,484f_2026-07.pdf#r0178;484f_2026-07.pdf#r0179,NA
3004390055,3004390080,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,38,484f_2026-07.pdf#r0179;484f_2026-07.pdf#r0180,NA
3004505020,3004505015,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,39,484f_2026-07.pdf#r0181;484f_2026-07.pdf#r0182,NA
3004505020,3004505025,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,39,484f_2026-07.pdf#r0182;484f_2026-07.pdf#r0183,NA
3004505020,3004505028,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,39,484f_2026-07.pdf#r0182;484f_2026-07.pdf#r0184,NA
3004909211,3004909211,2026-07-01,split,TRUE,Deleted,Established,HTS,TRUE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,40,484f_2026-07.pdf#r0185;484f_2026-07.pdf#r0186,NA
3004909211,3004909212,2026-07-01,split,TRUE,Deleted,Established,HTS,TRUE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,40,484f_2026-07.pdf#r0185;484f_2026-07.pdf#r0187,NA
3004909212,3004909213,2026-07-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,40,484f_2026-07.pdf#s0320,NA
3004909213,3004909214,2026-07-01,rename,FALSE,NA,NA,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,40,484f_2026-07.pdf#s0321,NA
3004909216,3004909216,2026-07-01,split,TRUE,Deleted,Established,HTS,TRUE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,41,484f_2026-07.pdf#r0188;484f_2026-07.pdf#r0189,NA
3004909216,3004909217,2026-07-01,split,TRUE,Deleted,Established,HTS,TRUE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,41,484f_2026-07.pdf#r0188;484f_2026-07.pdf#r0190,NA
3004909216,3004909218,2026-07-01,split,TRUE,Deleted,Established,HTS,TRUE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,41,484f_2026-07.pdf#r0188;484f_2026-07.pdf#r0191,NA
3004909217,3004909219,2026-07-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,42,484f_2026-07.pdf#s0322,NA
3004909218,3004909220,2026-07-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,42,484f_2026-07.pdf#s0323,NA
3004909219,3004909221,2026-07-01,rename,FALSE,NA,NA,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,42,484f_2026-07.pdf#s0324,NA
3004909220,3004909222,2026-07-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,42,484f_2026-07.pdf#s0325,NA
3004909222,3004909223,2026-07-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,42,484f_2026-07.pdf#s0326,NA
3004909223,3004909224,2026-07-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,42,484f_2026-07.pdf#s0327,NA
3004909224,3004909225,2026-07-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,42,484f_2026-07.pdf#s0328,NA
3004909225,3004909226,2026-07-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,42,484f_2026-07.pdf#s0329,NA
3004909226,3004909227,2026-07-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,42,484f_2026-07.pdf#s0330,NA
3004909227,3004909228,2026-07-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,42,484f_2026-07.pdf#s0331,NA
3004909228,3004909229,2026-07-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,42,484f_2026-07.pdf#s0332,NA
3004909229,3004909230,2026-07-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,42,484f_2026-07.pdf#s0333,NA
3004909230,3004909231,2026-07-01,rename,FALSE,NA,NA,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,42,484f_2026-07.pdf#s0334,NA
3507907000,3507907010,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,42,484f_2026-07.pdf#r0192;484f_2026-07.pdf#r0193,NA
3507907000,3507907080,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,42,484f_2026-07.pdf#r0192;484f_2026-07.pdf#r0194,NA
3818000095,3818000040,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,44,484f_2026-07.pdf#r0195;484f_2026-07.pdf#r0199,NA
3818000095,3818000045,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,44,484f_2026-07.pdf#r0196;484f_2026-07.pdf#r0199,NA
3818000095,3818000050,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,44,484f_2026-07.pdf#r0197;484f_2026-07.pdf#r0199,NA
3818000095,3818000091,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,44,484f_2026-07.pdf#r0198;484f_2026-07.pdf#r0199,NA
3926909910,3926909915,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,44,484f_2026-07.pdf#r0200;484f_2026-07.pdf#r0201,NA
3926909910,3926909920,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,44,484f_2026-07.pdf#r0200;484f_2026-07.pdf#r0202,NA
7113192900,7113192910,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,46,484f_2026-07.pdf#r0206;484f_2026-07.pdf#r0207,NA
7113192900,7113192990,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,46,484f_2026-07.pdf#r0206;484f_2026-07.pdf#r0208,NA
7202300000,7202300060,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,46,484f_2026-07.pdf#r0209;484f_2026-07.pdf#r0210,NA
7202300000,7202300090,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,46,484f_2026-07.pdf#r0209;484f_2026-07.pdf#r0211,NA
8307106000,8307106010,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,49,484f_2026-07.pdf#r0212;484f_2026-07.pdf#r0213,NA
8307106000,8307106060,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,49,484f_2026-07.pdf#r0212;484f_2026-07.pdf#r0214,NA
8413919010,8413919015,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,52,484f_2026-07.pdf#r0222;484f_2026-07.pdf#r0223,NA
8413919010,8413919041,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,52,484f_2026-07.pdf#r0222;484f_2026-07.pdf#r0228,NA
8413919055,8413919020,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,52,484f_2026-07.pdf#r0224;484f_2026-07.pdf#r0231,NA
8413919055,8413919044,2026-07-01,many_to_many,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,52,484f_2026-07.pdf#r0229;484f_2026-07.pdf#r0231,NA
8413919060,8413919029,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,52,484f_2026-07.pdf#r0225;484f_2026-07.pdf#r0233,NA
8413919060,8413919044,2026-07-01,many_to_many,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,52,484f_2026-07.pdf#r0229;484f_2026-07.pdf#r0233,NA
8413919065,8413919031,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,52,484f_2026-07.pdf#r0226;484f_2026-07.pdf#r0234,NA
8413919065,8413919046,2026-07-01,many_to_many,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,52,484f_2026-07.pdf#r0230;484f_2026-07.pdf#r0234,NA
8413919085,8413919039,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,52,484f_2026-07.pdf#r0227;484f_2026-07.pdf#r0235,NA
8413919085,8413919046,2026-07-01,many_to_many,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,52,484f_2026-07.pdf#r0230;484f_2026-07.pdf#r0235,NA
8413919096,8413919059,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,52,484f_2026-07.pdf#r0232;484f_2026-07.pdf#r0236,NA
8413919096,8413919099,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,52,484f_2026-07.pdf#r0236;484f_2026-07.pdf#r0237,NA
8419400040,8419400010,2026-07-01,many_to_many,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,53,484f_2026-07.pdf#r0238;484f_2026-07.pdf#r0239,NA
8419400040,8419400090,2026-07-01,many_to_many,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,53,484f_2026-07.pdf#r0239;484f_2026-07.pdf#r0241,NA
8419400080,8419400010,2026-07-01,many_to_many,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,53,484f_2026-07.pdf#r0238;484f_2026-07.pdf#r0240,NA
8419400080,8419400090,2026-07-01,many_to_many,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,53,484f_2026-07.pdf#r0240;484f_2026-07.pdf#r0241,NA
8419899560,8419899510,2026-07-01,many_to_many,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,55,484f_2026-07.pdf#r0246;484f_2026-07.pdf#r0248,NA
8419899560,8419899550,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,55,484f_2026-07.pdf#r0247;484f_2026-07.pdf#r0248,NA
8419899580,8419899510,2026-07-01,many_to_many,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,55,484f_2026-07.pdf#r0246;484f_2026-07.pdf#r0250,NA
8419899580,8419899570,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,55,484f_2026-07.pdf#r0249;484f_2026-07.pdf#r0250,NA
8419899585,8419899510,2026-07-01,many_to_many,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,55,484f_2026-07.pdf#r0246;484f_2026-07.pdf#r0251,NA
8419899585,8419899590,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,55,484f_2026-07.pdf#r0251;484f_2026-07.pdf#r0252,NA
8424309000,8424309010,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,57,484f_2026-07.pdf#r0260;484f_2026-07.pdf#r0261,NA
8424309000,8424309090,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,57,484f_2026-07.pdf#r0260;484f_2026-07.pdf#r0262,NA
8424909040,8424909010,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,57,484f_2026-07.pdf#r0263;484f_2026-07.pdf#r0265,NA
8424909040,8424909020,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,57,484f_2026-07.pdf#r0264;484f_2026-07.pdf#r0265,NA
8427104000,8427104010,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,58,484f_2026-07.pdf#r0266;484f_2026-07.pdf#r0267,NA
8427104000,8427104090,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,58,484f_2026-07.pdf#r0266;484f_2026-07.pdf#r0268,NA
